date,ticker,company_name,prc,industry
2019-07-26,KFY,KORN FERRY,39.900002,Industrials
2023-03-22,KFY,KORN FERRY,49.369999,Industrials
2019-10-24,KFY,KORN FERRY,37.16,Industrials
2020-06-03,KFY,KORN FERRY,32.139999,Industrials
2021-07-19,KFY,KORN FERRY,64.349998,Industrials
2023-03-09,KFY,KORN FERRY,56.580002,Industrials
2023-01-05,KFY,KORN FERRY,49.889999,Industrials
2022-03-31,KFY,KORN FERRY,64.940002,Industrials
2022-04-27,KFY,KORN FERRY,61.470001,Industrials
2019-05-16,KFY,KORN FERRY,46.009998,Industrials
2019-08-14,KFY,KORN FERRY,37.709999,Industrials
2020-12-22,KFY,KORN FERRY,43.470001,Industrials
2019-08-28,KFY,KORN FERRY,38.16,Industrials
2021-09-27,KFY,KORN FERRY,75.389999,Industrials
2020-01-21,KFY,KORN FERRY,43.09,Industrials
2022-06-06,KFY,KORN FERRY,61.75,Industrials
2022-01-25,KFY,KORN FERRY,67.239998,Industrials
2021-02-18,KFY,KORN FERRY,55.150002,Industrials
2020-09-14,KFY,KORN FERRY,28.74,Industrials
2020-07-13,KFY,KORN FERRY,28.1,Industrials
2019-01-14,KFY,KORN FERRY,43.18,Industrials
2020-05-28,KFY,KORN FERRY,31.559999,Industrials
2019-04-12,KFY,KORN FERRY,47.619999,Industrials
2021-12-06,KFY,KORN FERRY,74.739998,Industrials
2020-11-13,KFY,KORN FERRY,38.18,Industrials
2021-09-23,KFY,KORN FERRY,74.599998,Industrials
2019-09-13,KFY,KORN FERRY,38.220001,Industrials
2023-07-13,KFY,KORN FERRY,52.16,Industrials
2023-04-28,KFY,KORN FERRY,48.02,Industrials
2022-02-18,KFY,KORN FERRY,66.190002,Industrials
2023-05-10,KFY,KORN FERRY,47.93,Industrials
2021-10-28,KFY,KORN FERRY,76.199997,Industrials
2023-05-02,KFY,KORN FERRY,46.470001,Industrials
2022-09-08,KFY,KORN FERRY,51.349998,Industrials
2019-06-18,KFY,KORN FERRY,46.560001,Industrials
2019-07-15,KFY,KORN FERRY,39.549999,Industrials
2020-05-22,KFY,KORN FERRY,29.16,Industrials
2019-07-09,KFY,KORN FERRY,38.950001,Industrials
2023-02-15,KFY,KORN FERRY,56.77,Industrials
2023-07-28,KFY,KORN FERRY,52.209999,Industrials
2023-09-20,KFY,KORN FERRY,48.349998,Industrials
2020-02-27,KFY,KORN FERRY,35.73,Industrials
2019-01-29,KFY,KORN FERRY,44.119999,Industrials
2022-07-06,KFY,KORN FERRY,58.759998,Industrials
2023-11-09,KFY,KORN FERRY,47.560001,Industrials
2022-07-01,KFY,KORN FERRY,58.41,Industrials
2023-06-06,KFY,KORN FERRY,50.91,Industrials
2019-10-22,KFY,KORN FERRY,36.43,Industrials
2021-10-12,KFY,KORN FERRY,75.139999,Industrials
2023-07-07,KFY,KORN FERRY,49.919998,Industrials
2020-12-04,KFY,KORN FERRY,42.790001,Industrials
2019-10-14,KFY,KORN FERRY,35.900002,Industrials
2022-10-13,KFY,KORN FERRY,51.759998,Industrials
2022-05-05,KFY,KORN FERRY,62,Industrials
2021-07-02,KFY,KORN FERRY,71.07,Industrials
2021-06-16,KFY,KORN FERRY,67.540001,Industrials
2020-07-01,KFY,KORN FERRY,30.370001,Industrials
2022-10-24,KFY,KORN FERRY,53.060001,Industrials
2020-06-02,KFY,KORN FERRY,31.219999,Industrials
2023-10-09,KFY,KORN FERRY,48.73,Industrials
2020-03-06,KFY,KORN FERRY,34.98,Industrials
2021-03-30,KFY,KORN FERRY,61.959999,Industrials
2020-07-10,KFY,KORN FERRY,26.959999,Industrials
2019-11-26,KFY,KORN FERRY,39.509998,Industrials
2023-02-24,KFY,KORN FERRY,55.669998,Industrials
2019-10-30,KFY,KORN FERRY,37.049999,Industrials
2021-04-20,KFY,KORN FERRY,63.43,Industrials
2020-04-28,KFY,KORN FERRY,28.360001,Industrials
2023-05-15,KFY,KORN FERRY,47.950001,Industrials
2022-12-07,KFY,KORN FERRY,53.950001,Industrials
2020-12-03,KFY,KORN FERRY,41.32,Industrials
2021-02-17,KFY,KORN FERRY,56.18,Industrials
2021-05-25,KFY,KORN FERRY,63.75,Industrials
2019-06-13,KFY,KORN FERRY,47.950001,Industrials
2022-12-01,KFY,KORN FERRY,56.900002,Industrials
2021-10-06,KFY,KORN FERRY,76.459999,Industrials
2019-03-01,KFY,KORN FERRY,48.799999,Industrials
2019-02-11,KFY,KORN FERRY,47.169998,Industrials
2022-09-27,KFY,KORN FERRY,47.360001,Industrials
2020-09-10,KFY,KORN FERRY,28.58,Industrials
2022-03-24,KFY,KORN FERRY,64.120003,Industrials
2022-03-15,KFY,KORN FERRY,64.790001,Industrials
2023-11-28,KFY,KORN FERRY,50.98,Industrials
2020-08-05,KFY,KORN FERRY,29.74,Industrials
2022-01-24,KFY,KORN FERRY,69.900002,Industrials
2020-05-12,KFY,KORN FERRY,26.719999,Industrials
2021-01-25,KFY,KORN FERRY,48.59,Industrials
2022-08-09,KFY,KORN FERRY,64.230003,Industrials
2023-04-05,KFY,KORN FERRY,49.869999,Industrials
2022-06-23,KFY,KORN FERRY,55.77,Industrials
2023-10-27,KFY,KORN FERRY,44.990002,Industrials
2022-05-13,KFY,KORN FERRY,58.630001,Industrials
2023-04-25,KFY,KORN FERRY,46.93,Industrials
2019-04-16,KFY,KORN FERRY,47.490002,Industrials
2023-06-26,KFY,KORN FERRY,50.880001,Industrials
2021-02-05,KFY,KORN FERRY,51.25,Industrials
2019-06-21,KFY,KORN FERRY,40.049999,Industrials
2023-02-17,KFY,KORN FERRY,57.41,Industrials
2022-01-28,KFY,KORN FERRY,64.550003,Industrials
2023-11-22,KFY,KORN FERRY,50.84,Industrials
2021-09-13,KFY,KORN FERRY,73.190002,Industrials
2021-07-12,KFY,KORN FERRY,69.019997,Industrials
2021-03-08,KFY,KORN FERRY,62.630001,Industrials
2020-12-16,KFY,KORN FERRY,41.220001,Industrials
2023-01-11,KFY,KORN FERRY,52.869999,Industrials
2019-03-15,KFY,KORN FERRY,46.919998,Industrials
2020-05-21,KFY,KORN FERRY,29.440001,Industrials
2020-07-24,KFY,KORN FERRY,29.280001,Industrials
2023-08-07,KFY,KORN FERRY,52.900002,Industrials
2022-09-14,KFY,KORN FERRY,51.560001,Industrials
2020-10-29,KFY,KORN FERRY,31.07,Industrials
2023-06-21,KFY,KORN FERRY,50.43,Industrials
2019-01-03,KFY,KORN FERRY,38.82,Industrials
2021-01-14,KFY,KORN FERRY,49.040001,Industrials
2022-08-04,KFY,KORN FERRY,64.75,Industrials
2020-06-08,KFY,KORN FERRY,33.740002,Industrials
2020-01-28,KFY,KORN FERRY,42.650002,Industrials
2021-01-04,KFY,KORN FERRY,42.43,Industrials
2021-03-25,KFY,KORN FERRY,61.009998,Industrials
2021-09-29,KFY,KORN FERRY,73.25,Industrials
2021-11-24,KFY,KORN FERRY,81.110001,Industrials
2022-04-04,KFY,KORN FERRY,66.029999,Industrials
2020-09-08,KFY,KORN FERRY,29.209999,Industrials
2019-03-21,KFY,KORN FERRY,47.490002,Industrials
2021-03-03,KFY,KORN FERRY,61.450001,Industrials
2023-05-03,KFY,KORN FERRY,46.290001,Industrials
2022-12-08,KFY,KORN FERRY,51.02,Industrials
2020-01-06,KFY,KORN FERRY,42.5,Industrials
2019-04-09,KFY,KORN FERRY,46.139999,Industrials
2023-05-31,KFY,KORN FERRY,47,Industrials
2023-06-01,KFY,KORN FERRY,47.759998,Industrials
2021-06-30,KFY,KORN FERRY,72.550003,Industrials
2023-03-03,KFY,KORN FERRY,56.18,Industrials
2020-05-20,KFY,KORN FERRY,29.540001,Industrials
2019-11-29,KFY,KORN FERRY,39.279999,Industrials
2019-03-05,KFY,KORN FERRY,47.889999,Industrials
2019-11-07,KFY,KORN FERRY,38.990002,Industrials
2020-10-12,KFY,KORN FERRY,32.16,Industrials
2021-06-08,KFY,KORN FERRY,67.57,Industrials
2023-05-05,KFY,KORN FERRY,47.459999,Industrials
2021-10-26,KFY,KORN FERRY,75.389999,Industrials
2022-03-30,KFY,KORN FERRY,66.400002,Industrials
2019-07-18,KFY,KORN FERRY,39.689999,Industrials
2022-05-20,KFY,KORN FERRY,57.52,Industrials
2020-01-03,KFY,KORN FERRY,42.52,Industrials
2020-09-01,KFY,KORN FERRY,30.49,Industrials
2021-02-10,KFY,KORN FERRY,55.880001,Industrials
2020-08-31,KFY,KORN FERRY,30.5,Industrials
2022-08-31,KFY,KORN FERRY,60.919998,Industrials
2019-03-07,KFY,KORN FERRY,46.459999,Industrials
2019-05-30,KFY,KORN FERRY,43.779999,Industrials
2023-10-31,KFY,KORN FERRY,45.52,Industrials
2021-09-22,KFY,KORN FERRY,73.07,Industrials
2019-06-12,KFY,KORN FERRY,46.619999,Industrials
2019-05-13,KFY,KORN FERRY,44.759998,Industrials
2022-10-20,KFY,KORN FERRY,51.669998,Industrials
2019-12-30,KFY,KORN FERRY,42.389999,Industrials
2023-10-18,KFY,KORN FERRY,48.18,Industrials
2023-10-16,KFY,KORN FERRY,48.57,Industrials
2019-12-06,KFY,KORN FERRY,39.52,Industrials
2020-05-15,KFY,KORN FERRY,25.780001,Industrials
2023-07-06,KFY,KORN FERRY,48.810001,Industrials
2021-10-25,KFY,KORN FERRY,75.279999,Industrials
2020-06-19,KFY,KORN FERRY,28.299999,Industrials
2022-11-25,KFY,KORN FERRY,56.16,Industrials
2022-11-14,KFY,KORN FERRY,56.290001,Industrials
2020-02-26,KFY,KORN FERRY,37.580002,Industrials
2021-03-26,KFY,KORN FERRY,62.25,Industrials
2022-06-30,KFY,KORN FERRY,58.02,Industrials
2021-11-10,KFY,KORN FERRY,81.040001,Industrials
2020-02-14,KFY,KORN FERRY,41.73,Industrials
2022-07-28,KFY,KORN FERRY,64.779999,Industrials
2021-02-25,KFY,KORN FERRY,62,Industrials
2022-06-03,KFY,KORN FERRY,61.68,Industrials
2019-06-03,KFY,KORN FERRY,43.080002,Industrials
2019-12-10,KFY,KORN FERRY,39.73,Industrials
2019-08-23,KFY,KORN FERRY,37.009998,Industrials
2021-12-03,KFY,KORN FERRY,71.269997,Industrials
2020-03-02,KFY,KORN FERRY,35.619999,Industrials
2023-04-14,KFY,KORN FERRY,51.18,Industrials
2021-03-17,KFY,KORN FERRY,64.370003,Industrials
2023-08-23,KFY,KORN FERRY,51.740002,Industrials
2019-09-26,KFY,KORN FERRY,38.599998,Industrials
2023-03-17,KFY,KORN FERRY,50.029999,Industrials
2020-10-19,KFY,KORN FERRY,31.290001,Industrials
2020-09-24,KFY,KORN FERRY,28.799999,Industrials
2020-08-28,KFY,KORN FERRY,31.129999,Industrials
2023-04-04,KFY,KORN FERRY,50.299999,Industrials
2023-06-28,KFY,KORN FERRY,48.25,Industrials
2020-02-21,KFY,KORN FERRY,41.959999,Industrials
2021-11-19,KFY,KORN FERRY,82.080002,Industrials
2023-10-23,KFY,KORN FERRY,45.779999,Industrials
2020-03-03,KFY,KORN FERRY,34.939999,Industrials
2020-01-31,KFY,KORN FERRY,40.98,Industrials
2019-11-25,KFY,KORN FERRY,38.220001,Industrials
2020-11-27,KFY,KORN FERRY,41.779999,Industrials
2020-04-07,KFY,KORN FERRY,25.709999,Industrials
2021-10-08,KFY,KORN FERRY,76.089996,Industrials
2021-07-16,KFY,KORN FERRY,65.900002,Industrials
2020-06-10,KFY,KORN FERRY,31.85,Industrials
2019-12-17,KFY,KORN FERRY,41.91,Industrials
2021-07-21,KFY,KORN FERRY,66.75,Industrials
2023-08-24,KFY,KORN FERRY,51.700001,Industrials
2019-03-11,KFY,KORN FERRY,46.450001,Industrials
2020-07-14,KFY,KORN FERRY,28.219999,Industrials
2021-05-24,KFY,KORN FERRY,65.5,Industrials
2019-08-09,KFY,KORN FERRY,38.209999,Industrials
2023-12-06,KFY,KORN FERRY,51.700001,Industrials
2023-01-19,KFY,KORN FERRY,52.68,Industrials
2020-05-14,KFY,KORN FERRY,25.389999,Industrials
2020-11-09,KFY,KORN FERRY,35.950001,Industrials
2023-12-29,KFY,KORN FERRY,59.349998,Industrials
2021-12-21,KFY,KORN FERRY,74.360001,Industrials
2019-01-04,KFY,KORN FERRY,40.580002,Industrials
2020-07-22,KFY,KORN FERRY,30.25,Industrials
2019-01-09,KFY,KORN FERRY,42.919998,Industrials
2023-09-25,KFY,KORN FERRY,47.18,Industrials
2020-11-19,KFY,KORN FERRY,38.689999,Industrials
2020-12-17,KFY,KORN FERRY,41.25,Industrials
2020-04-20,KFY,KORN FERRY,26.559999,Industrials
2020-10-08,KFY,KORN FERRY,31.6,Industrials
2022-03-04,KFY,KORN FERRY,63.720001,Industrials
2019-08-07,KFY,KORN FERRY,37.669998,Industrials
2019-09-16,KFY,KORN FERRY,38.889999,Industrials
2019-03-29,KFY,KORN FERRY,44.779999,Industrials
2022-11-17,KFY,KORN FERRY,55.709999,Industrials
2020-07-15,KFY,KORN FERRY,29.639999,Industrials
2022-06-08,KFY,KORN FERRY,61.290001,Industrials
2021-11-02,KFY,KORN FERRY,79.379997,Industrials
2023-02-14,KFY,KORN FERRY,55.950001,Industrials
2020-04-03,KFY,KORN FERRY,23.33,Industrials
2023-09-11,KFY,KORN FERRY,47.91,Industrials
2022-03-10,KFY,KORN FERRY,60.959999,Industrials
2019-01-15,KFY,KORN FERRY,43.619999,Industrials
2023-06-29,KFY,KORN FERRY,49.419998,Industrials
2021-02-03,KFY,KORN FERRY,48.349998,Industrials
2022-11-01,KFY,KORN FERRY,55.880001,Industrials
2022-09-22,KFY,KORN FERRY,48.080002,Industrials
2020-03-05,KFY,KORN FERRY,35.84,Industrials
2023-01-12,KFY,KORN FERRY,53.619999,Industrials
2021-09-03,KFY,KORN FERRY,71.790001,Industrials
2019-03-25,KFY,KORN FERRY,44.459999,Industrials
2022-12-13,KFY,KORN FERRY,51.490002,Industrials
2023-12-15,KFY,KORN FERRY,57.82,Industrials
2022-12-29,KFY,KORN FERRY,50.779999,Industrials
2021-10-11,KFY,KORN FERRY,74.639999,Industrials
2021-11-17,KFY,KORN FERRY,80.360001,Industrials
2023-09-08,KFY,KORN FERRY,48.57,Industrials
2020-05-01,KFY,KORN FERRY,28.02,Industrials
2019-08-13,KFY,KORN FERRY,38.869999,Industrials
2021-12-29,KFY,KORN FERRY,77,Industrials
2023-10-30,KFY,KORN FERRY,44.810001,Industrials
2019-08-06,KFY,KORN FERRY,37.759998,Industrials
2021-04-27,KFY,KORN FERRY,68.089996,Industrials
2023-08-01,KFY,KORN FERRY,52.599998,Industrials
2019-02-08,KFY,KORN FERRY,46.23,Industrials
2021-04-12,KFY,KORN FERRY,64.809998,Industrials
2020-04-06,KFY,KORN FERRY,25.280001,Industrials
2021-01-06,KFY,KORN FERRY,46,Industrials
2023-05-24,KFY,KORN FERRY,48.48,Industrials
2021-09-17,KFY,KORN FERRY,72.959999,Industrials
2019-07-22,KFY,KORN FERRY,39.07,Industrials
2021-05-05,KFY,KORN FERRY,68.290001,Industrials
2019-08-15,KFY,KORN FERRY,37.970001,Industrials
2022-04-01,KFY,KORN FERRY,65.82,Industrials
2022-02-01,KFY,KORN FERRY,67.949997,Industrials
2020-09-29,KFY,KORN FERRY,29.17,Industrials
2019-04-29,KFY,KORN FERRY,47.630001,Industrials
2020-09-04,KFY,KORN FERRY,29.52,Industrials
2022-12-20,KFY,KORN FERRY,50.02,Industrials
2022-03-18,KFY,KORN FERRY,66.610001,Industrials
2023-04-26,KFY,KORN FERRY,46.759998,Industrials
2022-08-11,KFY,KORN FERRY,64.529999,Industrials
2023-09-13,KFY,KORN FERRY,48.07,Industrials
2023-03-24,KFY,KORN FERRY,50.209999,Industrials
2023-11-14,KFY,KORN FERRY,50.619999,Industrials
2022-03-11,KFY,KORN FERRY,60.91,Industrials
2022-07-11,KFY,KORN FERRY,59.209999,Industrials
2022-10-07,KFY,KORN FERRY,49.98,Industrials
2022-11-22,KFY,KORN FERRY,56.91,Industrials
2023-02-10,KFY,KORN FERRY,55.75,Industrials
2023-12-04,KFY,KORN FERRY,54.299999,Industrials
2019-10-09,KFY,KORN FERRY,35.23,Industrials
2020-01-15,KFY,KORN FERRY,42.439999,Industrials
2021-11-12,KFY,KORN FERRY,81.269997,Industrials
2022-10-11,KFY,KORN FERRY,50.529999,Industrials
2019-05-29,KFY,KORN FERRY,43.91,Industrials
2021-05-27,KFY,KORN FERRY,66.120003,Industrials
2020-05-13,KFY,KORN FERRY,25.6,Industrials
2020-09-25,KFY,KORN FERRY,29.18,Industrials
2023-10-26,KFY,KORN FERRY,45.450001,Industrials
2019-03-18,KFY,KORN FERRY,47.689999,Industrials
2021-07-23,KFY,KORN FERRY,66.089996,Industrials
2022-08-05,KFY,KORN FERRY,64.669998,Industrials
2019-11-19,KFY,KORN FERRY,38.939999,Industrials
2022-02-25,KFY,KORN FERRY,66.529999,Industrials
2023-07-24,KFY,KORN FERRY,53.639999,Industrials
2023-03-20,KFY,KORN FERRY,50.060001,Industrials
2022-07-27,KFY,KORN FERRY,64.139999,Industrials
2022-01-06,KFY,KORN FERRY,77.540001,Industrials
2020-03-09,KFY,KORN FERRY,29.41,Industrials
2021-06-21,KFY,KORN FERRY,65.120003,Industrials
2019-10-16,KFY,KORN FERRY,36.080002,Industrials
2022-09-30,KFY,KORN FERRY,46.950001,Industrials
2022-12-06,KFY,KORN FERRY,54.759998,Industrials
2020-01-02,KFY,KORN FERRY,42.560001,Industrials
2020-06-22,KFY,KORN FERRY,28.809999,Industrials
2019-01-31,KFY,KORN FERRY,45.599998,Industrials
2021-05-03,KFY,KORN FERRY,68.43,Industrials
2019-06-20,KFY,KORN FERRY,48.52,Industrials
2023-02-22,KFY,KORN FERRY,55.799999,Industrials
2022-10-17,KFY,KORN FERRY,52.450001,Industrials
2021-02-02,KFY,KORN FERRY,48.09,Industrials
2019-06-19,KFY,KORN FERRY,47.5,Industrials
2022-11-08,KFY,KORN FERRY,53.66,Industrials
2019-04-01,KFY,KORN FERRY,45.91,Industrials
2023-10-13,KFY,KORN FERRY,48.860001,Industrials
2022-05-19,KFY,KORN FERRY,57.52,Industrials
2023-07-21,KFY,KORN FERRY,53.07,Industrials
2021-02-22,KFY,KORN FERRY,61.560001,Industrials
2020-12-07,KFY,KORN FERRY,42,Industrials
2022-02-23,KFY,KORN FERRY,64.080002,Industrials
2023-04-13,KFY,KORN FERRY,51.389999,Industrials
2023-04-18,KFY,KORN FERRY,50.389999,Industrials
2022-01-27,KFY,KORN FERRY,63.799999,Industrials
2021-08-18,KFY,KORN FERRY,67.129997,Industrials
2023-03-01,KFY,KORN FERRY,56.900002,Industrials
2021-01-26,KFY,KORN FERRY,48.139999,Industrials
2020-01-30,KFY,KORN FERRY,42.310001,Industrials
2023-08-28,KFY,KORN FERRY,51.990002,Industrials
2021-12-02,KFY,KORN FERRY,72.879997,Industrials
2022-02-07,KFY,KORN FERRY,67.160004,Industrials
2022-10-14,KFY,KORN FERRY,51.27,Industrials
2022-07-08,KFY,KORN FERRY,61.16,Industrials
2023-11-02,KFY,KORN FERRY,46.990002,Industrials
2020-05-26,KFY,KORN FERRY,30.83,Industrials
2021-02-19,KFY,KORN FERRY,56.59,Industrials
2023-10-20,KFY,KORN FERRY,46.779999,Industrials
2020-09-30,KFY,KORN FERRY,29,Industrials
2022-01-04,KFY,KORN FERRY,78.07,Industrials
2020-05-18,KFY,KORN FERRY,28.83,Industrials
2023-08-17,KFY,KORN FERRY,51.470001,Industrials
2021-06-09,KFY,KORN FERRY,66.540001,Industrials
2020-09-16,KFY,KORN FERRY,29.049999,Industrials
2021-03-10,KFY,KORN FERRY,63.330002,Industrials
2020-03-12,KFY,KORN FERRY,23.6,Industrials
2022-11-29,KFY,KORN FERRY,55.360001,Industrials
2021-07-20,KFY,KORN FERRY,66.370003,Industrials
2023-07-20,KFY,KORN FERRY,53.959999,Industrials
2020-09-02,KFY,KORN FERRY,31.110001,Industrials
2020-04-08,KFY,KORN FERRY,27.370001,Industrials
2022-12-28,KFY,KORN FERRY,49.970001,Industrials
2019-03-04,KFY,KORN FERRY,47.970001,Industrials
2019-07-19,KFY,KORN FERRY,39.240002,Industrials
2023-03-31,KFY,KORN FERRY,51.740002,Industrials
2021-12-10,KFY,KORN FERRY,77.82,Industrials
2021-12-23,KFY,KORN FERRY,75.510002,Industrials
2020-04-23,KFY,KORN FERRY,27.18,Industrials
2019-11-20,KFY,KORN FERRY,38.549999,Industrials
2021-05-10,KFY,KORN FERRY,65.730003,Industrials
2019-05-14,KFY,KORN FERRY,45.75,Industrials
2020-03-11,KFY,KORN FERRY,27.780001,Industrials
2021-04-30,KFY,KORN FERRY,67.889999,Industrials
2020-11-17,KFY,KORN FERRY,39,Industrials
2020-02-13,KFY,KORN FERRY,41.98,Industrials
2021-08-23,KFY,KORN FERRY,69.239998,Industrials
2023-03-16,KFY,KORN FERRY,52.169998,Industrials
2023-09-01,KFY,KORN FERRY,51.68,Industrials
2020-03-18,KFY,KORN FERRY,25.620001,Industrials
2023-04-27,KFY,KORN FERRY,47.84,Industrials
2022-03-28,KFY,KORN FERRY,64.839996,Industrials
2020-12-23,KFY,KORN FERRY,44.369999,Industrials
2022-05-16,KFY,KORN FERRY,59.040001,Industrials
2019-07-30,KFY,KORN FERRY,39.610001,Industrials
2022-07-26,KFY,KORN FERRY,62.529999,Industrials
2023-10-04,KFY,KORN FERRY,48.119999,Industrials
2019-02-07,KFY,KORN FERRY,45.830002,Industrials
2023-02-09,KFY,KORN FERRY,55.580002,Industrials
2023-01-26,KFY,KORN FERRY,55.43,Industrials
2019-10-03,KFY,KORN FERRY,35.740002,Industrials
2019-12-09,KFY,KORN FERRY,40.099998,Industrials
2019-12-19,KFY,KORN FERRY,41.91,Industrials
2023-04-10,KFY,KORN FERRY,50.150002,Industrials
2023-02-16,KFY,KORN FERRY,56.529999,Industrials
2020-05-11,KFY,KORN FERRY,27.950001,Industrials
2023-03-15,KFY,KORN FERRY,51.389999,Industrials
2021-12-30,KFY,KORN FERRY,75.669998,Industrials
2019-07-12,KFY,KORN FERRY,39.490002,Industrials
2023-06-13,KFY,KORN FERRY,51.849998,Industrials
2020-10-15,KFY,KORN FERRY,31.48,Industrials
2022-07-12,KFY,KORN FERRY,58.619999,Industrials
2021-10-19,KFY,KORN FERRY,74.650002,Industrials
2022-05-27,KFY,KORN FERRY,61.189999,Industrials
2019-06-10,KFY,KORN FERRY,45.73,Industrials
2021-08-05,KFY,KORN FERRY,67.550003,Industrials
2022-04-05,KFY,KORN FERRY,64.879997,Industrials
2019-02-05,KFY,KORN FERRY,46.119999,Industrials
2020-11-10,KFY,KORN FERRY,37.650002,Industrials
2020-12-29,KFY,KORN FERRY,43.799999,Industrials
2022-05-24,KFY,KORN FERRY,58.5,Industrials
2020-11-11,KFY,KORN FERRY,37.16,Industrials
2023-09-06,KFY,KORN FERRY,49.869999,Industrials
2020-12-21,KFY,KORN FERRY,42.459999,Industrials
2019-02-20,KFY,KORN FERRY,48.68,Industrials
2021-04-26,KFY,KORN FERRY,66.919998,Industrials
2022-06-17,KFY,KORN FERRY,51.84,Industrials
2020-09-17,KFY,KORN FERRY,29.92,Industrials
2021-11-22,KFY,KORN FERRY,81.550003,Industrials
2023-11-06,KFY,KORN FERRY,48.48,Industrials
2022-12-22,KFY,KORN FERRY,49.84,Industrials
2020-09-15,KFY,KORN FERRY,28.780001,Industrials
2020-12-01,KFY,KORN FERRY,41.099998,Industrials
2023-01-04,KFY,KORN FERRY,50.849998,Industrials
2023-07-26,KFY,KORN FERRY,52.139999,Industrials
2020-06-30,KFY,KORN FERRY,30.73,Industrials
2022-04-13,KFY,KORN FERRY,66.139999,Industrials
2019-10-29,KFY,KORN FERRY,37.07,Industrials
2020-11-30,KFY,KORN FERRY,40.040001,Industrials
2022-05-18,KFY,KORN FERRY,57.959999,Industrials
2019-07-10,KFY,KORN FERRY,39.200001,Industrials
2020-08-19,KFY,KORN FERRY,31.120001,Industrials
2021-09-07,KFY,KORN FERRY,72.970001,Industrials
2020-11-18,KFY,KORN FERRY,38.720001,Industrials
2022-08-25,KFY,KORN FERRY,65.629997,Industrials
2023-08-18,KFY,KORN FERRY,51.59,Industrials
2019-10-01,KFY,KORN FERRY,36.290001,Industrials
2020-03-24,KFY,KORN FERRY,24.120001,Industrials
2022-06-09,KFY,KORN FERRY,59.700001,Industrials
2019-08-21,KFY,KORN FERRY,38.889999,Industrials
2022-12-30,KFY,KORN FERRY,50.619999,Industrials
2022-11-11,KFY,KORN FERRY,56.91,Industrials
2020-10-05,KFY,KORN FERRY,30.26,Industrials
2023-03-21,KFY,KORN FERRY,50.75,Industrials
2019-08-27,KFY,KORN FERRY,37.369999,Industrials
2019-09-03,KFY,KORN FERRY,38.060001,Industrials
2022-07-25,KFY,KORN FERRY,62.59,Industrials
2021-09-15,KFY,KORN FERRY,74.32,Industrials
2021-10-14,KFY,KORN FERRY,75.169998,Industrials
2019-04-05,KFY,KORN FERRY,47.150002,Industrials
2019-04-24,KFY,KORN FERRY,46.970001,Industrials
2021-12-15,KFY,KORN FERRY,76.550003,Industrials
2023-04-11,KFY,KORN FERRY,50.48,Industrials
2021-04-29,KFY,KORN FERRY,68.410004,Industrials
2022-10-05,KFY,KORN FERRY,50.82,Industrials
2020-09-22,KFY,KORN FERRY,29.219999,Industrials
2019-08-22,KFY,KORN FERRY,38.5,Industrials
2021-02-08,KFY,KORN FERRY,53.549999,Industrials
2021-03-09,KFY,KORN FERRY,62.490002,Industrials
2020-05-27,KFY,KORN FERRY,32.419998,Industrials
2023-07-25,KFY,KORN FERRY,53.080002,Industrials
2019-05-03,KFY,KORN FERRY,47.619999,Industrials
2020-04-01,KFY,KORN FERRY,23.780001,Industrials
2020-06-17,KFY,KORN FERRY,30.51,Industrials
2020-09-23,KFY,KORN FERRY,28.43,Industrials
2023-11-30,KFY,KORN FERRY,51.740002,Industrials
2019-01-11,KFY,KORN FERRY,43.470001,Industrials
2021-08-30,KFY,KORN FERRY,71.300003,Industrials
2022-07-19,KFY,KORN FERRY,62.630001,Industrials
2020-05-19,KFY,KORN FERRY,28.219999,Industrials
2021-04-19,KFY,KORN FERRY,64.379997,Industrials
2021-03-31,KFY,KORN FERRY,62.369999,Industrials
2023-06-30,KFY,KORN FERRY,49.540001,Industrials
2020-09-18,KFY,KORN FERRY,29.629999,Industrials
2022-06-22,KFY,KORN FERRY,56.630001,Industrials
2020-08-13,KFY,KORN FERRY,30.639999,Industrials
2023-06-23,KFY,KORN FERRY,49.700001,Industrials
2022-12-19,KFY,KORN FERRY,49.540001,Industrials
2021-07-15,KFY,KORN FERRY,67.379997,Industrials
2023-08-02,KFY,KORN FERRY,52.59,Industrials
2019-03-19,KFY,KORN FERRY,47.32,Industrials
2021-03-12,KFY,KORN FERRY,64.980003,Industrials
2020-12-02,KFY,KORN FERRY,41.18,Industrials
2021-02-26,KFY,KORN FERRY,61.549999,Industrials
2022-08-03,KFY,KORN FERRY,65.18,Industrials
2023-11-21,KFY,KORN FERRY,50.740002,Industrials
2023-08-11,KFY,KORN FERRY,52.610001,Industrials
2019-03-22,KFY,KORN FERRY,44.810001,Industrials
2020-08-06,KFY,KORN FERRY,29.92,Industrials
2021-07-26,KFY,KORN FERRY,66.809998,Industrials
2023-03-27,KFY,KORN FERRY,50.790001,Industrials
2021-12-09,KFY,KORN FERRY,76.169998,Industrials
2020-03-10,KFY,KORN FERRY,31.559999,Industrials
2023-11-13,KFY,KORN FERRY,47.700001,Industrials
2019-04-26,KFY,KORN FERRY,47.509998,Industrials
2020-08-10,KFY,KORN FERRY,31.52,Industrials
2020-04-14,KFY,KORN FERRY,27.07,Industrials
2019-09-05,KFY,KORN FERRY,39.360001,Industrials
2023-02-02,KFY,KORN FERRY,57.700001,Industrials
